;ID;Name;Price_night;Rank;Adress;Phone;Website;Description;Number_of_Rooms;Hotel_Style;Mail;Rating;Number_Rating;Location_Rating;Cleanliness_Rating;Service_Rating;Value_Rating;Walking_Grade;Near_Restaurants;Near_Attractions;Language_Spoken;Wifi;Taxi;Breakfast;Baggage_storage;All_day_front_desk;All_day_check_in;Dry_cleaning;Complimentary_Coffee;Snack_bar;Concierge;Newspaper;Laundry_service;Non_smoking_hotel;Ironing_service;Kid_friendly_buffet;Bar_Lounge;Allergy_free_room;Coffee_tea_maker;Blackout_curtains;Air_conditioning;Housekeeping;Flatscreen_TV;Bathrobes;All_day_check_in.1;Alarm_clock;Complimentary_toiletries;Snack_bar.1;Soundproof_rooms;Desk;Minibar;Bath_shower;Safe;Bottled_water;Electric_kettle;Hair_dryer;Family_rooms;Non_smoking_rooms;Valet_parking;Pool;Indoor_pool;Sauna;Hot_tub;Fitness_Center;Rooftop_bar;Spa;Massage;Doorperson;Umbrella;Butler_service;Umbrella.1;Hammam;Meeting_rooms;Banquet_room;Meeting_rooms.1;Highchairs_available;Pets_Allowed;Car_hire;Restaurant;Extra_long_beds;Air_purifier;Room_service;Private_balcony;Landmark_view;City_view;Suites;Separate_dining_area;Interconnected_rooms_available;Cable_satellite_TV;Refrigerator;Breakfast_in_the_room;Personal_trainer;Currency_exchange;Paid_private_parking_nearby;Walking_tours;Yoga_room;Books_DVD_music;Strollers
539;539;Hotel Magellan;95;#361;17 rue Jean Baptiste Dumas, 75017 Paris France;None;None;"CHARMING HOTEL WITH INDOOR GARDEN, A SHORT WALK FROM THE PLACE DE L'ETOILE AND THE PALAIS DES CONGRES. Near to the Arc of Triumph and the Congress center from Porte Maillot, the hotel offers guests an unexpected garden in the heart of Paris's 17th arrondissement. Whether you are in Paris for business or leisure, you will find all the benefits and services of an attractive privately run hotel at the Magellan, at the crossroads of the main business centers and tourist attractions. Next to the Boulevard Péreire Gardens, the hotel is in the style of the surrounding Hausmann architecture, sheltered from bustle of Paris's busier streets.
Read more";65; Residential Neighborhood ;None;4.5;893;4.0;4.5;4.5;4.5;;24.0;;English, French, Spanish ;1;0;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
540;540;Zazie Hotel;74;#427;3 rue Chaligny 12 Arr., 75012 Paris France;None;None;None;10;None;None;4.0;612;4.5;4.5;4.5;4.5;100.0;23.0;110.0;English, French, Spanish, Dutch and 2 more ;1;1;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
541;541;Hotel Jardin De Cluny;;#403;9 rue du Sommerard, 75005 Paris France;None;None;None;40;None;None;4.5;965;5.0;4.5;4.5;4.0;100.0;152.0;474.0;None;1;1;0;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
542;542;Hotel La Sanguine;94;#337;6 rue de Surene 8th Arr., 75008 Paris France;None;None;"Welcome to Hotel La Sanguine, your Paris “home away from home.” Hotel La Sanguine aims to make your visit as relaxing and enjoyable as possible, which is why so many guests continue to come back year after year.
For those interested in checking out popular landmarks while visiting Paris, Hotel La Sanguine is located a short distance from Arc de Triomphe (1.2 mi) and Montmartre (1.3 mi).
Hotel La Sanguine offers guests an array of room amenities including a flat screen TV, air conditioning, and a minibar, and getting online is possible, as free wifi is available.
Read more";29; Family ;hotelsanguine@hotmail.com;4.5;619;5.0;4.5;4.5;4.5;100.0;70.0;312.0;English, French ;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
543;543;Hotel de Sers;338;#401;41 avenue Pierre 1er de Serbie, 75008 Paris France;None;None;"This hotel is in a 19th-century mansion located just 435 yards from the Champs Elysees. It has a courtyard, free Wi-Fi and a sauna and hammam.Air-conditioned rooms at Hotel de Sers come with a flat-screen TV and DVD/CD player. Each room features quality touches such as an Italian marble bathroom or rosewood furniture. Many of the suites offer stunning views of Paris.Hotel de Sers’s restaurant is found at the end of the hotel’s portrait gallery and overlooks a tree-lined courtyard. Guests can dine in the dining room that features marble décor or in the outdoor terrace during summer. The hotel’s S'Bar is decorated with wood paneling and a marble bar and serves a variety of cocktails.Hotel de Sers is a 5 minute walk from George V and Alma – Marceau Metro stations, which gives guests access to all of Paris’s famous sites. Upon prior reservation, massages and airport shuttle service can also be organized.
Read more";52;None;None;4.5;769;5.0;4.5;4.5;4.0;;;;English, French ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
544;544;Hotel Vendome Saint Germain;127;#445;8 rue d Arras, 75005 Paris France;None;None;Hotel fully renovated rooms with designer décor , featuring air conditioning, flat screen with .Bouilloire and hospitality tray in the rooms, in the heart of the Latin Quarter , between the Pantheon and Notre Dame PARIS . Close to two metro stations and two bus lines. Two parks , Luxembourg Garden and The Garden plants are nearby, less than a kilometer walk . The village of Counterscarp Mouffetard , with its small streets and cafes, where you will discover a little haven of tranquility in the heart of Paris .;31; Modern ;sebastien.piquerel@gmail.com;4.5;340;4.5;4.5;4.5;4.0;100.0;97.0;346.0;English, French ;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1
545;545;Hotel du Triangle d'Or;111;#446;6 rue Godot de Mauroy 9th Arr., 75009 Paris France;None;None;The Hotel, Completely Renovated In Concept Hotel, Is Located In The Heart Of The Capital And Close To Museums And The Business Center Of The Madeleine-opera.;47; Trendy Charming ;info@hoteldutriangledor.com;4.5;564;4.5;4.5;4.5;4.0;100.0;102.0;419.0;English, French, Spanish, Arabic and 4 more ;1;1;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
546;546;Hotel Elysa Luxembourg;125;#461;6 rue Gay Lussac, 75005 Paris France;None;None;"The heart of the Latin Quarter beats just a short step away: the Luxemburg gardens, boulevard Saint-Michel, the Sorbonne, Notre-Dame and the Pantheon are all in the vicinity. Lovers of Old Paris who enjoy strolling through these streets steeped in history will appreciate the comfortable, typically Parisian setting of the Elysa-Luxembourg Hotel in the Latin Quarter. Sheltered from the bustle of the busiest thoroughfares, the Elysa-Luxembourg hotel combines the charm of a beautiful old stone building, the cosy interior of rooms decorated in contemporary style with the efficiency of modern facilities. Some of the thirty rooms offer a magnificent view over neighbouring rooftoops, the paths through the nearby Luxemburg gardens or even the Eiffel Tower. In this discretely refined setting, the atmosphere is decisively warm and the service resolutely attentive.
Read more";30;None;None;4.0;797;4.5;4.5;4.0;4.0;;;;English, French, Russian, Spanish and 3 more ;1;1;0;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0
547;547;Hotel Maxim Opera;145;#474;13 rue Geoffroy Marie, 75009 Paris France;01 86 76 71 51;https://www.tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=197580&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=227108069&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkZSH_EzZwy5FUVRF-nLnudMe5lTP38lAGoBqU3O0b3iTyNE9RMITOqzwWUUoxlaGMw&adults=2&child_rm_ages=&inDay=27&outDay=28&rooms=1&inMonth=3&inYear=2022&outMonth=3&outYear=2022&def_d=true&bapid=1&cs=13a42b4135e092ff2a621aedb1f804d88&ba_uid=00ea7130-d6e8-40bc-9202-aa3d0ed43ae8;"Placed right in the heart of the business district and restaurants, Le Carre Folies Opera is an ideal stopover to discover an authentic Paris. Easily accessible a few minutes away from Cadet or Grands Boulevards subways stations, it leads directly to the Musee du Louvre, to the Eiffel Tower or on foot to the Opera House or Montmartre. Our boutique hotel has been renovated with taste and spaces were optimized. Nice buffet breakfast to start your day in natural light of day. Our mulitlingual staff is present 24 hours a day to assist you and our personalized application is free of charge for your to move around with our good plans in the pocket! A hotel of which you will soon make your preferred address in Paris.
Read more";31;None;bonjour@hotelmaximopera.com;4.0;457;4.5;4.5;4.5;4.0;100.0;93.0;648.0;English, French, Spanish, German ;1;1;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
548;548;Hotel Eiffel Saint-Charles;123;#470;37 rue Saint-Charles, 75015 Paris France;None;None;None;33; Residential Neighborhood City View ;eiffelstcharles@hotels-emeraude.com;4.5;820;4.5;4.5;4.5;4.0;100.0;19.0;129.0;English, French, Russian, Spanish ;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0
549;549;Hotel Villa Marquis a Melia Collection Hotel;335;#484;35 rue Jean Goujon, 75008 Paris France;00 1 929-207-1033;https://www.tripadvisor.com/Commerce?p=Melia_BA&src=183763322&geo=197932&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=38053&bucket=934836&nrank=1&crank=1&clt=CLD&ttype=ContactLinkDesktop&tm=227108132&managed=false&capped=false&gosox=g3xMt9YCHBy3ZUg-YypssegjQviHlJQg6b-lnBPg98x_z9Z0XP9pjcZi3RyRnEOZXeebND4qA9v-gS-CVBRiRjJ6PJoKtCcd8J3nrFvdAns&adults=2&child_rm_ages=&inDay=27&outDay=28&rooms=1&dated=true&inMonth=3&inYear=2022&outMonth=3&outYear=2022&def_d=true&bapid=1&cs=112f7ec49a0b6db8941058242ea45a55b&ba_uid=1a0849b0-2f93-4b35-beeb-2e7aaa0a378d;"Every inch of the Hotel Villa Marquis a Meliá Collection has been thoroughly redesigned and refurbished to offer you the ultimate experience. From the carefully selected materials to the elegant design features, discover all the wonders of Paris in complete comfort and elegance. Our modern facilities and proximity to Paris’ greatest attractions accommodate travellers from all walks of life. You’ll be close to the world’s most treasured museums, including the iconic Louvre and Palais de la Découverte. Whether you’re here on business, enjoying your honeymoon, or traveling for pleasure with friends, the Hotel Villa Marquis a Meliá Collection will make you fall in love with Paris, over and over again.
Read more";63;None;None;4.0;988;5.0;4.5;4.5;4.0;;47.0;110.0;English, French, Spanish, Italian ;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
550;550;Marais Grands Boulevards Hotel;131;#490;112 boulevard de Sebastopol, 75003 Paris France;None;None;"The Marais Grands Boulevards Hotel is a 4-star hotel in the heart of Paris, in the 3rd arrondissement, located just a few minutes away from some of the world's most prestigious landmarks, such as the Jardin des Tuileries, the Champs de Mars, the Eiffel Tower or the Louvre museum . The hotel features a free WiFi access. The rooms features air conditioning, a LCD satellite TV, a work space and a private bathroom. The friendly entire team of the Marais Grands Boulevards Hotel is looking forward to welcoming you to Paris will go out of its way to make your stay in Paris a great experience. In addition, the Marais Grands Boulevards Hotel is perfectly served by public transportation. Many Metro lines are nearby the hotel.
Read more";43;None;None;4.5;600;4.5;4.5;4.5;4.5;100.0;129.0;518.0;English, French, Spanish, Arabic and 1 more ;1;0;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
551;551;Hotel 7 Eiffel;135;#557;17 B rue Amelie 7th Arr., 75007 Paris France;01 45 55 10 01;https://www.tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=198003&from=Hotel_Review&area=&slot=3&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=227108228&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkd_PgcYC5k-duWMn4HzaMvyC_SSNgV_bGVyQh-7xJI4wJE4hp1vkzlOsN3iFb32r4g&adults=2&child_rm_ages=&inDay=27&outDay=28&rooms=1&inMonth=3&inYear=2022&outMonth=3&outYear=2022&def_d=true&bapid=3&cs=181d8fba80c219182fa8cc530402cb44b&ba_uid=28e9fca5-3623-4b78-88b1-8254eac5544a;"Hotel 7 EIFFELAn elegant hotel on the Left Bank in Paris, the 7 EIFFEL welcomes its guests in a setting of contemporary luxury.A great deal of care has been taken in refining the details that make up this hotel and its resolutely stylish and welcoming atmosphere. Select interior design and attentive service are united here to please the most demanding of guests. Whether you are on a business trip or simply eager to see the sights, the 7 EIFFEL offers you a refined setting for your urban jaunt.On the top floor of the hotel is a hidden terrace garden, perfect for enjoying the view over the rooftops of Paris. The 7 EIFFEL, in the heart of the 7th district, is in harmony with the singular personality of this area of Paris, with it discrete elegance and a lively atmosphere.
Read more";32; Modern Business ;None;4.5;1,244;4.5;4.5;4.5;4.0;;;;English, French ;1;0;0;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
552;552;Hotel Stella Etoile;;#565;20 avenue Carnot, 75017 Paris France;None;None;"A five minutes walk to L'Arc de Triomphe and the famous ""Champs-Elysees"" ! Located between ""L'Etoile"" and the ""Palais des Congres"", Hotel Stella offers an exceptionnal view of the famous arch.A metro stop away from ""La Defense"" !Close to the hotel, you will find many restaurants, cinemas, shops, bars.";35;None;None;4.0;518;5.0;4.5;4.5;4.0;100.0;27.0;266.0;None;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
553;553;Hotel Le Regent;196;#508;61 rue Dauphine, 75006 Paris France;01 46 34 59 80;https://www.tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=236507&from=Hotel_Review&area=&slot=2&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=227108275&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkQNHg-UZ1R6UupVYd5cOdKitJM8d5db1JWmUPOapRBKD3Bl3AuA6Y7NIOqvAbW0DWw&adults=2&child_rm_ages=&inDay=27&outDay=28&rooms=1&inMonth=3&inYear=2022&outMonth=3&outYear=2022&def_d=true&bapid=2&cs=184d31c632b76c6d9bc8ad54affea61fc&ba_uid=2abc15b1-b8a0-4272-b98a-ee208882be06;"Steps from the famous cafe Les Deux Magots, the Regent is an18th Century building turned charming hotel. Its 25 rooms arean ideal mix of comfort and elegance. No two are alike but allare decorated with wall hangings, painted beams, old stones,marble or hand-painted Italian faience bathrooms and exquisitemirrors. Two rooms boast a terrace, the others, a view ofNotre-Dame or the Parisian rooftops. With breakfast served inthe vaulted-ceilinged cellar, newcomers and regulars alike willfall for the familiar and cozy atmosphere of the Regent hotel.
Read more";25; Classic Quaint ;hotel.leregent@wanadoo.fr;4.5;394;5.0;4.5;4.5;4.0;100.0;177.0;488.0;English, French, Spanish, Portuguese ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
554;554;Hotel Plaza Elysees;209;#523;177 boulevard Haussmann, 75008 Paris France;None;None;"Hotel de charme 4* superior with 41 uniquely decorated rooms ideally located between the famous champs elysees avenue (3min) and the rue Faubourg St Honore known for antiques and haute couture boutiqueseasy access by public transport to Opera, Galleries Lafayette, Printemps, Arc de Triomphe, Porte mMillot, Eiffel Tower, Louvre Museum, Notre Dame Cathedrale, Bastille, Latin Quarter, Montmartre, shuttle air france terminal Just renovated, Plaza Elysees will welcome you in warm atmosphere (Free acces WI FI and parquet in room)Each morning you will enjoy a lovely warm American Champagne Buffet on first floor vieuw on Boulevard haussmann
Read more";41;None;plazaelysees@plazaelysees.com;4.0;517;4.5;4.5;4.0;4.0;100.0;40.0;301.0;English, French, Spanish, Arabic and 4 more ;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
555;555;Le Marceau Bastille Hotel;125;#518;13 rue Jules Cesar, 75012 Paris France;None;None;"Welcome to Le Marceau Bastille Hotel, your Paris “home away from home.” Le Marceau Bastille Hotel aims to make your visit as relaxing and enjoyable as possible, which is why so many guests continue to come back year after year.
Close to some of Paris' most popular landmarks, such as Saint Germain des Pres Quarter (1.7 mi) and Louvre Museum (1.8 mi), Le Marceau Bastille Hotel is a great destination for tourists.
As your “home away from home,” the hotel rooms offer a flat screen TV, a minibar, and air conditioning, and getting online is easy, with free wifi available.
Read more";55; Modern Business ;None;4.5;751;4.0;4.5;4.5;4.0;100.0;40.0;224.0;English, French, Spanish, Portuguese ;1;1;0;1;1;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
556;556;Hotel Paris Louvre Opera;164;#524;4 rue des Moulins, 75001 Paris France;None;None;None;20; Centrally Located ;None;4.0;840;5.0;4.5;4.5;4.0;;;;English, French, Spanish, Italian and 1 more ;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
557;557;Hotel Convention Montparnasse;111;#573;41 rue Alain Chartier 15 Arr., 75015 Paris France;01 48 28 43 00;https://www.tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=674302&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=227108356&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkbc0Q_XSFRjTyxM4TpUQz6NFjbMmKdbl2LAtWgQyNS0qDQIh1JgAlwNLco8MIWVkGA&adults=2&child_rm_ages=&inDay=27&outDay=28&rooms=1&inMonth=3&inYear=2022&outMonth=3&outYear=2022&def_d=true&bapid=1&cs=1a0e183e4987f20fbffd4c1e9c517b587&ba_uid=6f7e638c-e488-45d9-8f8e-5a5c56a1ca94;"See why so many travelers make Hotel Convention Montparnasse their hotel of choice when visiting Paris. Providing an ideal mix of value, comfort and convenience, it offers an array of amenities designed for travelers like you.
As your “home away from home,” the hotel rooms offer a flat screen TV, air conditioning, and a desk, and getting online is easy, with free wifi available.
Guests have access to a 24 hour front desk, 24 hour check-in, and newspaper while staying at Hotel Convention Montparnasse. In addition, Hotel Convention Montparnasse offers breakfast buffet, which will help make your Paris trip additionally gratifying. And, as an added convenience, there is parking available to guests.
Read more";37; Classic ;hotelconvention@free.fr;4.0;659;4.5;4.5;4.0;4.0;89.0;13.0;113.0;English, French ;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
558;558;Le Petit Madeleine Hotel;;#529;22 rue Roquepine, 75008 Paris France;None;None;"See why so many travelers make Le Petit Madeleine Hotel their hotel of choice when visiting Paris. Providing an ideal mix of value, comfort and convenience, it offers a romantic setting with an array of amenities designed for travelers like you. For those interested in checking out popular landmarks while visiting Paris, Le Petit Madeleine Hotel is located a short distance from Montmartre (1.3 mi) and Basilique du Sacre-Coeur de Montmartre (1.5 mi). The rooms offer a flat screen TV, air conditioning, and a minibar, and getting online is possible, as free wifi is available, allowing you to rest and refresh with ease. Le Petit Madeleine Hotel features a 24 hour front desk, a concierge, and baggage storage. In addition, as a valued Le Petit Madeleine Hotel guest, you can enjoy breakfast buffet that is available on-site. While in Paris be sure to experience local dumplings favorites at L'Arpege, Ze Kitchen Galerie, or Buddha-Bar. If you’re looking for something to do, Louvre Museum (1.2 mi), Musée d'Orsay (1.0 mi), and Arc de Triomphe (1.0 mi) are a nice way to spend some time, and they are all within walking distance of Le Petit Madeleine Hotel. At Le Petit Madeleine Hotel, your comfort and satisfaction come first, and they look forward to welcoming you to Paris.
Read more";23;None;contact@petitmadeleinehotel.com;4.5;325;4.5;5.0;4.5;4.0;;46.0;287.0;None;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
